Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),Iteration_number
7,1,if _>=47 and _<163:||data_to_prepend["glucose"]=str(float(loaded_glucose)-17)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,180,row_37,1,0,45,0,0,1,47.0,46.0,N/A,invalid,N/A,N/A,47
7,1,if _>=47 and _<163:||data_to_prepend["glucose"]=str(float(loaded_glucose)-17)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,220,row_37||row_37||row_37,3,0,196,0,0,3,47.0,47.0,N/A,0.0,N/A,N/A,200
7,1,if _>=47 and _<163:||data_to_prepend["glucose"]=str(float(loaded_glucose)-17)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,320,row_37||row_37||row_37||row_37,4,0,194,0,0,4,47.0,46.0,N/A,invalid,N/A,N/A,199
7,1,if _>=47 and _<163:||data_to_prepend["glucose"]=str(float(loaded_glucose)-17)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,300,row_37||row_37||row_37||row_37,4,0,139,0,0,4,47.0,47.0,N/A,0.0,N/A,N/A,144
7,1,if _>=47 and _<163:||data_to_prepend["glucose"]=str(float(loaded_glucose)-17)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,100,row_28||row_37||row_37||row_37,4,41,153,41,0,4,47.0,36.0,59.0,invalid,23.0,12.0,199
7,1,if _>=47 and _<163:||data_to_prepend["glucose"]=str(float(loaded_glucose)-17)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,120,row_37||row_37||row_37,3,37,159,37,0,3,47.0,47.0,60.0,0.0,13.0,13.0,200
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,151,0,0,8,118.0,24.0,N/A,invalid,N/A,N/A,160
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,89,0,0,8,118.0,28.0,N/A,invalid,N/A,N/A,98
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,150,0,0,9,118.0,29.0,N/A,invalid,N/A,N/A,160
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,151,0,0,8,118.0,27.0,N/A,invalid,N/A,N/A,160
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,180,row_37||row_37||row_37||row_37||row_37||row_37,6,0,152,0,0,6,118.0,24.0,N/A,invalid,N/A,N/A,159
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,150,0,0,9,118.0,27.0,N/A,invalid,N/A,N/A,160
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,100,row_31||row_31,2,0,115,0,0,2,118.0,46.0,N/A,invalid,N/A,N/A,118
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,109,0,0,8,118.0,25.0,N/A,invalid,N/A,N/A,118
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,140,row_1,1,0,158,0,0,1,118.0,119.0,N/A,1.0,N/A,N/A,160
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_37||row_37,12,0,146,0,0,12,118.0,28.0,N/A,invalid,N/A,N/A,159
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,120,row_33||row_37||row_37,3,0,155,0,0,3,118.0,6.0,N/A,invalid,N/A,N/A,159
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,160,row_31,1,0,113,0,0,1,118.0,107.0,N/A,invalid,N/A,N/A,115
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,80,N/A,0,0,159,0,0,0,118.0,N/A,N/A,N/A,N/A,N/A,160
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,11,11,177,11,0,11,118.0,118.0,169.0,0.0,51.0,51.0,200
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,32,158,32,0,9,118.0,118.0,157.0,0.0,39.0,39.0,200
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,17,172,17,0,10,118.0,118.0,166.0,0.0,48.0,48.0,200
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,22,168,22,0,9,118.0,118.0,164.0,0.0,46.0,46.0,200
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,160,N/A,0,0,12,0,0,0,118.0,N/A,N/A,N/A,N/A,N/A,13
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,80,N/A,0,0,78,0,0,0,118.0,N/A,N/A,N/A,N/A,N/A,79
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,140,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,25,138,25,0,10,118.0,118.0,151.0,0.0,33.0,33.0,174
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,180,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,35,153,35,0,10,118.0,117.0,154.0,invalid,37.0,36.0,199
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,6,147,6,0,10,118.0,118.0,160.0,0.0,42.0,42.0,164
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,11,0,187,0,0,11,118.0,117.0,N/A,invalid,N/A,N/A,199
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,300,N/A,0,0,21,0,0,0,118.0,N/A,N/A,N/A,N/A,N/A,22
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,100,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,10,55,134,54,1,9,118.0,117.0,62.0,invalid,-55.0,invalid,199
7,3,if _>=118 and _<158:||data_to_prepend["glucose"]=str(float(loaded_glucose)-99)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,120,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,42,147,42,0,10,118.0,118.0,150.0,0.0,32.0,32.0,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,186,0,0,8,159.0,24.0,N/A,invalid,N/A,N/A,195
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,182,0,0,8,159.0,28.0,N/A,invalid,N/A,N/A,191
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,185,0,0,9,159.0,29.0,N/A,invalid,N/A,N/A,195
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,185,0,0,8,159.0,26.0,N/A,invalid,N/A,N/A,194
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,180,row_37||row_37||row_37||row_37||row_37,5,0,188,0,0,5,159.0,25.0,N/A,invalid,N/A,N/A,194
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,185,0,0,9,159.0,27.0,N/A,invalid,N/A,N/A,195
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,100,N/A,0,0,159,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,160
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,157,0,0,8,159.0,25.0,N/A,invalid,N/A,N/A,166
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,140,N/A,0,0,194,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,195
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,185,0,0,9,159.0,28.0,N/A,invalid,N/A,N/A,195
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,120,row_31,1,0,192,0,0,1,159.0,4.0,N/A,invalid,N/A,N/A,194
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,160,N/A,0,0,93,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,94
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,80,N/A,0,0,194,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,195
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,280,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,200,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,260,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,240,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,160,row_37,1,0,60,0,0,1,159.0,61.0,N/A,invalid,N/A,N/A,62
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,80,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,140,N/A,0,0,61,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,62
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,180,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,220,N/A,0,0,18,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,19
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,320,row_37||row_37||row_37||row_37||row_37,5,0,194,0,0,5,159.0,159.0,N/A,0.0,N/A,N/A,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,300,N/A,0,0,34,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,35
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,100,row_37||row_37||row_37||row_37||row_37,5,7,187,7,0,5,159.0,159.0,68.0,0.0,-91.0,invalid,200
7,2,if _>=159 and _<164:||data_to_prepend["glucose"]=str(float(loaded_glucose)-68)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,120,N/A,0,0,121,0,0,0,159.0,N/A,N/A,N/A,N/A,N/A,122
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37,7,0,45,0,0,7,104.0,25.0,N/A,invalid,N/A,N/A,53
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,152,0,0,8,104.0,28.0,N/A,invalid,N/A,N/A,161
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_2,10,0,118,0,0,10,104.0,29.0,N/A,invalid,N/A,N/A,129
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,152,0,0,9,104.0,25.0,N/A,invalid,N/A,N/A,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,180,row_37||row_37||row_37||row_37||row_37||row_37,6,0,48,0,0,6,104.0,23.0,N/A,invalid,N/A,N/A,55
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,83,0,0,9,104.0,27.0,N/A,invalid,N/A,N/A,93
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,100,N/A,0,0,103,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,104
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,153,0,0,8,104.0,25.0,N/A,invalid,N/A,N/A,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,140,N/A,0,0,161,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,152,0,0,9,104.0,29.0,N/A,invalid,N/A,N/A,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,120,row_31||row_37,2,0,158,0,0,2,104.0,4.0,N/A,invalid,N/A,N/A,161
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,160,N/A,0,0,103,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,104
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientH,80,row_37,1,0,160,0,0,1,104.0,141.0,N/A,37.0,N/A,N/A,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,280,N/A,0,12,149,12,0,0,104.0,N/A,118.0,N/A,N/A,14.0,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,200,N/A,0,36,125,36,0,0,104.0,N/A,105.0,N/A,N/A,1.0,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,260,N/A,0,19,142,19,0,0,104.0,N/A,114.0,N/A,N/A,10.0,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,240,N/A,0,27,134,27,0,0,104.0,N/A,110.0,N/A,N/A,6.0,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,160,N/A,0,0,45,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,46
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,80,N/A,0,0,5,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,6
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,140,N/A,0,41,119,41,0,0,104.0,N/A,103.0,N/A,N/A,invalid,161
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,180,N/A,0,37,123,37,0,0,104.0,N/A,104.0,N/A,N/A,0.0,161
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,220,N/A,0,0,103,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,104
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,320,N/A,0,0,161,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,300,N/A,0,0,44,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,45
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,100,N/A,0,53,108,53,0,0,104.0,N/A,66.0,N/A,N/A,invalid,162
7,6,if _>=104 and _<142:||data_to_prepend["glucose"]=str(float(loaded_glucose)-165)||if float(data_to_prepend["glucose"])<0:||  data_to_prepend["glucose"]='0',patientA,120,N/A,0,0,103,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,104
